3.020000000000000000e+02,1.360000000000000000e+02,3.215000152587890625e+00
305.0,127.0,3.374000072479248
308.0,127.0,3.374000072479248
311.0,126.0,3.392000198364258
299.0,129.0,3.337000131607056
297.0,129.0,3.355000257492065
295.0,130.0,3.374000072479248
320.0,130.0,3.337000131607056
297.0,134.0,3.374000072479248
308.0,143.0,3.1660001277923584
300.0,144.0,3.2320001125335693
352.0,174.0,3.392000198364258
281.0,178.0,3.249000072479248
362.0,235.0,3.2660002708435054
258.0,227.0,3.430000066757202
368.0,283.0,3.355000257492065
287.0,224.0,3.01200008392334
370.0,298.0,3.2840001583099365
296.0,225.0,2.885000228881836
365.0,298.0,3.2840001583099365
300.0,217.0,2.968000173568725
363.0,293.0,3.2320001125335693
298.0,216.0,2.997000217437744
335.0,283.0,2.9540002346038814
294.0,282.0,2.940000057220459
332.0,364.0,3.0410001277923584
296.0,362.0,3.1020002365112305
335.0,431.0,1.9410001039505005
295.0,427.0,1.9600000381469729
328.0,438.0,1.843000054359436
300.0,436.0,1.8320001363754272
346.0,453.0,1.7390000820159912
277.0,453.0,1.6910001039505005
