3.120000000000000000e+02,1.330000000000000000e+02,3.548000097274780273e+00
316.0,126.0,3.337000131607056
319.0,126.0,3.337000131607056
321.0,126.0,3.319000244140625
307.0,127.0,3.430000066757202
303.0,127.0,3.392000198364258
301.0,127.0,3.374000072479248
324.0,130.0,3.4110002517700195
299.0,132.0,3.337000131607056
319.0,141.0,3.249000072479248
308.0,142.0,3.1660001277923584
350.0,175.0,3.7640001773834233
277.0,178.0,3.3010001182556152
359.0,236.0,3.392000198364258
262.0,232.0,3.21500015258789
365.0,284.0,3.1660001277923584
225.0,257.0,3.071000099182129
368.0,298.0,3.355000257492065
213.0,261.0,3.3010001182556152
363.0,297.0,3.2840001583099365
213.0,260.0,3.2840001583099365
360.0,293.0,3.21500015258789
217.0,259.0,3.2840001583099365
333.0,283.0,2.968000173568725
293.0,284.0,2.9540002346038814
331.0,365.0,3.0260002613067623
295.0,363.0,3.0410001277923584
334.0,430.0,1.9410001039505005
295.0,429.0,1.9410001039505005
327.0,437.0,1.8710000514984129
299.0,437.0,1.8710000514984129
344.0,453.0,1.724000096321106
279.0,453.0,1.77400004863739
