0.000000000000000000e+00,3.140000000000000000e+02,8.100000000000000000e+01,4.573000431060791016e+00
1.000000000000000000e+00,3.160000000000000000e+02,7.400000000000000000e+01,4.975000381469726562e+00
2.000000000000000000e+00,3.190000000000000000e+02,7.400000000000000000e+01,5.098000049591064453e+00
3.000000000000000000e+00,3.210000000000000000e+02,7.300000000000000000e+01,5.098000049591064453e+00
4.000000000000000000e+00,3.090000000000000000e+02,7.500000000000000000e+01,4.747000217437744141e+00
5.000000000000000000e+00,3.060000000000000000e+02,7.500000000000000000e+01,4.897000312805175781e+00
6.000000000000000000e+00,3.040000000000000000e+02,7.500000000000000000e+01,4.975000381469726562e+00
7.000000000000000000e+00,3.220000000000000000e+02,7.700000000000000000e+01,5.015000343322753906e+00
8.000000000000000000e+00,3.000000000000000000e+02,7.900000000000000000e+01,5.056000232696533203e+00
9.000000000000000000e+00,3.190000000000000000e+02,8.700000000000000000e+01,4.641000270843505859e+00
1.000000000000000000e+01,3.100000000000000000e+02,8.800000000000000000e+01,4.897000312805175781e+00
1.100000000000000000e+01,3.470000000000000000e+02,1.210000000000000000e+02,4.676000118255615234e+00
1.200000000000000000e+01,2.820000000000000000e+02,1.220000000000000000e+02,4.676000118255615234e+00
1.300000000000000000e+01,3.570000000000000000e+02,1.800000000000000000e+02,4.473999977111816406e+00
1.400000000000000000e+01,2.660000000000000000e+02,1.770000000000000000e+02,4.507000446319580078e+00
1.500000000000000000e+01,3.630000000000000000e+02,2.230000000000000000e+02,4.231000423431396484e+00
1.600000000000000000e+01,2.800000000000000000e+02,1.240000000000000000e+02,4.676000118255615234e+00
1.700000000000000000e+01,3.670000000000000000e+02,2.390000000000000000e+02,4.936000347137451172e+00
1.800000000000000000e+01,2.810000000000000000e+02,1.130000000000000000e+02,4.821000099182128906e+00
1.900000000000000000e+01,3.610000000000000000e+02,2.390000000000000000e+02,4.747000217437744141e+00
2.000000000000000000e+01,2.830000000000000000e+02,1.080000000000000000e+02,4.607000350952148438e+00
2.100000000000000000e+01,3.590000000000000000e+02,2.340000000000000000e+02,4.607000350952148438e+00
2.200000000000000000e+01,2.840000000000000000e+02,1.130000000000000000e+02,4.859000205993652344e+00
2.300000000000000000e+01,3.350000000000000000e+02,2.300000000000000000e+02,3.417000055313110352e+00
2.400000000000000000e+01,2.950000000000000000e+02,2.310000000000000000e+02,3.534000158309936523e+00
2.500000000000000000e+01,3.360000000000000000e+02,3.070000000000000000e+02,3.815000295639038086e+00
2.600000000000000000e+01,2.930000000000000000e+02,3.090000000000000000e+02,3.987000226974487305e+00
2.700000000000000000e+01,3.390000000000000000e+02,3.870000000000000000e+02,2.448000192642211914e+00
2.800000000000000000e+01,2.940000000000000000e+02,3.890000000000000000e+02,2.458000183105468750e+00
2.900000000000000000e+01,3.340000000000000000e+02,3.940000000000000000e+02,2.312000036239624023e+00
3.000000000000000000e+01,2.990000000000000000e+02,3.990000000000000000e+02,2.213000059127807617e+00
3.100000000000000000e+01,3.430000000000000000e+02,4.130000000000000000e+02,2.052000045776367188e+00
3.200000000000000000e+01,2.820000000000000000e+02,4.130000000000000000e+02,2.115000009536743164e+00
