3.090000000000000000e+02,1.370000000000000000e+02,3.355000257492065430e+00
313.0,131.0,3.54800009727478
316.0,130.0,3.508000135421753
319.0,131.0,3.449000120162964
307.0,131.0,3.610000133514404
305.0,131.0,3.610000133514404
303.0,131.0,3.5890002250671382
326.0,135.0,3.508000135421753
303.0,135.0,3.508000135421753
315.0,145.0,3.1660001277923584
306.0,145.0,3.2320001125335693
352.0,179.0,3.355000257492065
283.0,176.0,3.2840001583099365
364.0,230.0,3.337000131607056
240.0,186.0,3.2320001125335693
362.0,278.0,3.249000072479248
222.0,133.0,3.449000120162964
361.0,292.0,3.54800009727478
217.0,119.0,3.319000244140625
357.0,290.0,3.430000066757202
220.0,118.0,3.430000066757202
356.0,286.0,3.319000244140625
222.0,122.0,3.337000131607056
334.0,289.0,2.968000173568725
295.0,289.0,2.9540002346038814
334.0,368.0,2.9540002346038814
290.0,367.0,2.898000240325928
340.0,434.0,1.8650001287460327
291.0,427.0,1.991000056266785
334.0,441.0,1.8000000715255735
297.0,436.0,1.8820000886917116
347.0,454.0,1.7050000429153442
278.0,452.0,1.7390000820159912
