3.000000000000000000e+02,1.160000000000000000e+02,3.610000133514404297e+00
303.0,110.0,3.508000135421753
306.0,109.0,3.5280001163482666
309.0,110.0,3.5280001163482666
296.0,110.0,3.54800009727478
294.0,111.0,3.569000244140625
293.0,111.0,3.569000244140625
314.0,114.0,3.5280001163482666
291.0,116.0,3.508000135421753
307.0,124.0,3.355000257492065
297.0,125.0,3.468000173568725
339.0,163.0,3.54800009727478
273.0,161.0,3.392000198364258
345.0,220.0,3.3010001182556152
247.0,204.0,3.4110002517700195
340.0,265.0,3.2840001583099365
270.0,168.0,3.374000072479248
341.0,282.0,3.319000244140625
276.0,161.0,3.319000244140625
337.0,281.0,3.319000244140625
278.0,159.0,3.2660002708435054
336.0,277.0,3.319000244140625
278.0,161.0,3.2840001583099365
319.0,269.0,2.9540002346038814
280.0,269.0,2.9820001125335693
320.0,344.0,3.150000095367432
278.0,348.0,3.374000072479248
325.0,421.0,2.004000186920166
281.0,423.0,1.998000144958496
319.0,430.0,1.9170000553131104
288.0,432.0,1.9110001325607295
328.0,448.0,1.749000072479248
269.0,450.0,1.7340000867843628
