0.000000000000000000e+00,3.120000000000000000e+02,7.700000000000000000e+01,4.641000270843505859e+00
1.000000000000000000e+00,3.140000000000000000e+02,7.100000000000000000e+01,4.573000431060791016e+00
2.000000000000000000e+00,3.160000000000000000e+02,7.100000000000000000e+01,4.507000446319580078e+00
3.000000000000000000e+00,3.180000000000000000e+02,7.100000000000000000e+01,4.442000389099121094e+00
4.000000000000000000e+00,3.060000000000000000e+02,7.100000000000000000e+01,4.641000270843505859e+00
5.000000000000000000e+00,3.030000000000000000e+02,7.200000000000000000e+01,4.573000431060791016e+00
6.000000000000000000e+00,3.000000000000000000e+02,7.200000000000000000e+01,4.507000446319580078e+00
7.000000000000000000e+00,3.190000000000000000e+02,7.500000000000000000e+01,4.473999977111816406e+00
8.000000000000000000e+00,2.970000000000000000e+02,7.700000000000000000e+01,4.573000431060791016e+00
9.000000000000000000e+00,3.160000000000000000e+02,8.400000000000000000e+01,4.859000205993652344e+00
1.000000000000000000e+01,3.070000000000000000e+02,8.500000000000000000e+01,4.859000205993652344e+00
1.100000000000000000e+01,3.440000000000000000e+02,1.230000000000000000e+02,4.676000118255615234e+00
1.200000000000000000e+01,2.750000000000000000e+02,1.240000000000000000e+02,4.289000034332275391e+00
1.300000000000000000e+01,3.540000000000000000e+02,1.800000000000000000e+02,4.442000389099121094e+00
1.400000000000000000e+01,2.690000000000000000e+02,1.810000000000000000e+02,3.637000083923339844e+00
1.500000000000000000e+01,3.620000000000000000e+02,2.240000000000000000e+02,4.473999977111816406e+00
1.600000000000000000e+01,2.410000000000000000e+02,1.560000000000000000e+02,4.641000270843505859e+00
1.700000000000000000e+01,3.650000000000000000e+02,2.390000000000000000e+02,4.641000270843505859e+00
1.800000000000000000e+01,2.310000000000000000e+02,1.470000000000000000e+02,4.711000442504882812e+00
1.900000000000000000e+01,3.600000000000000000e+02,2.390000000000000000e+02,4.573000431060791016e+00
2.000000000000000000e+01,2.320000000000000000e+02,1.420000000000000000e+02,4.711000442504882812e+00
2.100000000000000000e+01,3.580000000000000000e+02,2.350000000000000000e+02,4.573000431060791016e+00
2.200000000000000000e+01,2.360000000000000000e+02,1.450000000000000000e+02,4.859000205993652344e+00
2.300000000000000000e+01,3.310000000000000000e+02,2.290000000000000000e+02,3.595000267028808594e+00
2.400000000000000000e+01,2.910000000000000000e+02,2.310000000000000000e+02,3.554000139236450195e+00
2.500000000000000000e+01,3.370000000000000000e+02,3.060000000000000000e+02,4.260000228881835938e+00
2.600000000000000000e+01,2.930000000000000000e+02,3.090000000000000000e+02,4.202000141143798828e+00
2.700000000000000000e+01,3.430000000000000000e+02,3.860000000000000000e+02,2.356000185012817383e+00
2.800000000000000000e+01,3.030000000000000000e+02,3.860000000000000000e+02,2.448000192642211914e+00
2.900000000000000000e+01,3.380000000000000000e+02,3.950000000000000000e+02,2.213000059127807617e+00
3.000000000000000000e+01,3.090000000000000000e+02,3.950000000000000000e+02,2.347000122070312500e+00
3.100000000000000000e+01,3.480000000000000000e+02,4.100000000000000000e+02,2.080000162124633789e+00
3.200000000000000000e+01,2.920000000000000000e+02,4.110000000000000000e+02,2.046000003814697266e+00
