0.000000000000000000e+00,2.600000000000000000e+02,2.340000000000000000e+02,2.660000026226043701e-01
2.000000000000000000e+00,2.580000000000000000e+02,2.200000000000000000e+02,2.590000033378601074e-01
3.000000000000000000e+00,2.600000000000000000e+02,2.160000000000000000e+02,2.580000162124633789e-01
5.000000000000000000e+00,2.490000000000000000e+02,2.370000000000000000e+02,2.550000250339508057e-01
6.000000000000000000e+00,2.470000000000000000e+02,2.410000000000000000e+02,2.540000081062316895e-01
7.000000000000000000e+00,2.700000000000000000e+02,2.140000000000000000e+02,2.590000033378601074e-01
8.000000000000000000e+00,2.500000000000000000e+02,2.510000000000000000e+02,2.540000081062316895e-01
9.000000000000000000e+00,2.700000000000000000e+02,2.340000000000000000e+02,2.670000195503234863e-01
1.000000000000000000e+01,2.630000000000000000e+02,2.460000000000000000e+02,2.580000162124633789e-01
1.100000000000000000e+01,3.350000000000000000e+02,2.080000000000000000e+02,2.980000078678131104e-01
1.200000000000000000e+01,2.540000000000000000e+02,3.060000000000000000e+02,2.810000181198120117e-01
1.400000000000000000e+01,2.240000000000000000e+02,3.340000000000000000e+02,3.740000128746032715e-01
1.500000000000000000e+01,3.460000000000000000e+02,1.620000000000000000e+02,2.880000174045562744e-01
1.700000000000000000e+01,3.730000000000000000e+02,1.560000000000000000e+02,4.711000442504882812e+00
1.800000000000000000e+01,2.270000000000000000e+02,2.890000000000000000e+02,2.650000154972076416e-01
1.900000000000000000e+01,3.730000000000000000e+02,1.650000000000000000e+02,5.140000343322753906e+00
2.000000000000000000e+01,2.290000000000000000e+02,2.800000000000000000e+02,2.630000114440917969e-01
2.100000000000000000e+01,3.690000000000000000e+02,1.670000000000000000e+02,5.015000343322753906e+00
2.200000000000000000e+01,2.290000000000000000e+02,2.810000000000000000e+02,2.639999985694885254e-01
2.300000000000000000e+01,4.590000000000000000e+02,3.350000000000000000e+02,4.573000431060791016e+00
2.400000000000000000e+01,4.020000000000000000e+02,4.060000000000000000e+02,3.326000213623046875e+00
2.500000000000000000e+01,3.060000000000000000e+02,2.650000000000000000e+02,2.670000195503234863e-01
2.600000000000000000e+01,2.160000000000000000e+02,3.360000000000000000e+02,3.690000176429748535e-01
2.700000000000000000e+01,1.730000000000000000e+02,2.360000000000000000e+02,2.410000115633010864e-01
2.800000000000000000e+01,1.070000000000000000e+02,2.890000000000000000e+02,3.480000197887420654e-01
2.900000000000000000e+01,1.570000000000000000e+02,2.400000000000000000e+02,2.410000115633010864e-01
3.000000000000000000e+01,1.010000000000000000e+02,2.860000000000000000e+02,3.520000278949737549e-01
3.100000000000000000e+01,1.310000000000000000e+02,2.270000000000000000e+02,2.360000163316726685e-01
3.200000000000000000e+01,6.700000000000000000e+01,2.650000000000000000e+02,3.590000271797180176e-01
