3.010000000000000000e+02,1.160000000000000000e+02,3.589000225067138672e+00
304.0,109.0,3.569000244140625
307.0,109.0,3.508000135421753
309.0,109.0,3.468000173568725
296.0,110.0,3.787000179290771
294.0,110.0,3.7640001773834233
292.0,111.0,3.7420001029968257
313.0,114.0,3.54800009727478
290.0,116.0,3.632000207901001
307.0,124.0,3.508000135421753
298.0,124.0,3.374000072479248
339.0,165.0,3.4110002517700195
270.0,163.0,3.319000244140625
345.0,221.0,3.355000257492065
255.0,209.0,3.392000198364258
340.0,265.0,3.21500015258789
234.0,242.0,3.337000131607056
340.0,283.0,3.337000131607056
225.0,250.0,3.2660002708435054
337.0,282.0,3.337000131607056
227.0,250.0,3.249000072479248
336.0,277.0,3.337000131607056
230.0,247.0,3.392000198364258
320.0,271.0,3.0560002326965328
281.0,271.0,3.071000099182129
320.0,344.0,3.071000099182129
278.0,349.0,3.319000244140625
325.0,422.0,2.0370001792907715
281.0,423.0,2.0440001487731934
320.0,431.0,1.92900013923645
287.0,432.0,1.9110001325607295
328.0,448.0,1.7640000581741333
268.0,450.0,1.7390000820159912
