0.000000000000000000e+00,3.120000000000000000e+02,8.100000000000000000e+01,5.098000049591064453e+00
1.000000000000000000e+00,3.140000000000000000e+02,7.400000000000000000e+01,4.975000381469726562e+00
2.000000000000000000e+00,3.160000000000000000e+02,7.400000000000000000e+01,4.859000205993652344e+00
3.000000000000000000e+00,3.180000000000000000e+02,7.400000000000000000e+01,4.784000396728515625e+00
4.000000000000000000e+00,3.070000000000000000e+02,7.400000000000000000e+01,5.226000308990478516e+00
5.000000000000000000e+00,3.050000000000000000e+02,7.500000000000000000e+01,5.226000308990478516e+00
6.000000000000000000e+00,3.020000000000000000e+02,7.500000000000000000e+01,5.183000087738037109e+00
7.000000000000000000e+00,3.190000000000000000e+02,7.700000000000000000e+01,4.859000205993652344e+00
8.000000000000000000e+00,2.980000000000000000e+02,7.900000000000000000e+01,4.975000381469726562e+00
9.000000000000000000e+00,3.160000000000000000e+02,8.800000000000000000e+01,4.975000381469726562e+00
1.000000000000000000e+01,3.080000000000000000e+02,8.800000000000000000e+01,4.936000347137451172e+00
1.100000000000000000e+01,3.450000000000000000e+02,1.230000000000000000e+02,4.260000228881835938e+00
1.200000000000000000e+01,2.740000000000000000e+02,1.280000000000000000e+02,4.676000118255615234e+00
1.300000000000000000e+01,3.560000000000000000e+02,1.800000000000000000e+02,4.442000389099121094e+00
1.400000000000000000e+01,2.680000000000000000e+02,1.830000000000000000e+02,4.975000381469726562e+00
1.500000000000000000e+01,3.520000000000000000e+02,1.490000000000000000e+02,4.573000431060791016e+00
1.600000000000000000e+01,2.630000000000000000e+02,1.460000000000000000e+02,4.711000442504882812e+00
1.700000000000000000e+01,3.520000000000000000e+02,1.420000000000000000e+02,4.641000270843505859e+00
1.800000000000000000e+01,2.610000000000000000e+02,1.360000000000000000e+02,4.784000396728515625e+00
1.900000000000000000e+01,3.500000000000000000e+02,1.340000000000000000e+02,4.411000251770019531e+00
2.000000000000000000e+01,2.600000000000000000e+02,1.300000000000000000e+02,4.711000442504882812e+00
2.100000000000000000e+01,3.490000000000000000e+02,1.370000000000000000e+02,4.507000446319580078e+00
2.200000000000000000e+01,2.620000000000000000e+02,1.340000000000000000e+02,4.821000099182128906e+00
2.300000000000000000e+01,3.320000000000000000e+02,2.310000000000000000e+02,3.863000154495239258e+00
2.400000000000000000e+01,2.910000000000000000e+02,2.330000000000000000e+02,3.746000289916992188e+00
2.500000000000000000e+01,3.370000000000000000e+02,3.050000000000000000e+02,4.146000385284423828e+00
2.600000000000000000e+01,2.900000000000000000e+02,3.100000000000000000e+02,4.174000263214111328e+00
2.700000000000000000e+01,3.430000000000000000e+02,3.850000000000000000e+02,2.468000173568725586e+00
2.800000000000000000e+01,2.970000000000000000e+02,3.870000000000000000e+02,2.478000164031982422e+00
2.900000000000000000e+01,3.370000000000000000e+02,3.940000000000000000e+02,2.303000211715698242e+00
3.000000000000000000e+01,3.010000000000000000e+02,3.960000000000000000e+02,2.253000020980834961e+00
3.100000000000000000e+01,3.470000000000000000e+02,4.110000000000000000e+02,2.080000162124633789e+00
3.200000000000000000e+01,2.860000000000000000e+02,4.130000000000000000e+02,2.052000045776367188e+00
