3.200000000000000000e+02,1.250000000000000000e+02,3.468000173568725586e+00
324.0,118.0,3.5280001163482666
327.0,118.0,3.569000244140625
329.0,118.0,3.569000244140625
316.0,118.0,3.430000066757202
313.0,118.0,3.430000066757202
311.0,118.0,3.4110002517700195
332.0,122.0,3.5280001163482666
308.0,122.0,3.392000198364258
325.0,132.0,3.319000244140625
315.0,132.0,3.3010001182556152
355.0,168.0,3.355000257492065
286.0,166.0,3.430000066757202
364.0,224.0,3.54800009727478
276.0,221.0,2.9260001182556152
372.0,274.0,3.4110002517700195
237.0,226.0,3.134000062942505
376.0,289.0,3.2660002708435054
224.0,227.0,3.2840001583099365
371.0,288.0,3.2840001583099365
225.0,224.0,3.2320001125335693
368.0,283.0,3.392000198364258
229.0,224.0,3.134000062942505
340.0,270.0,2.885000228881836
300.0,272.0,2.940000057220459
339.0,351.0,3.249000072479248
296.0,351.0,3.1020002365112305
343.0,433.0,1.8880001306533811
296.0,433.0,1.92900013923645
337.0,440.0,1.8320001363754272
301.0,441.0,1.8480000495910645
350.0,459.0,1.7100000381469727
289.0,460.0,1.6730000972747803
