Distancia_1,Distancia_2,Distancia_3,Distancia_4,Distancia_5,Distancia_6,Distancia_7,Distancia_8
53.88342176359656,55.465748564382096,79.9690250602934,82.82543910434941,153.37169531294086,151.27388452799025,248.78535705849313,245.1010975976184
53.88239930490126,55.503930062089694,80.0354671447704,82.8948007615832,153.29404655238974,151.2682745885724,248.81923618806337,245.0960186075093
53.875274645187844,55.56116409008289,80.05320064131635,82.92066915905573,153.21685215989532,151.25038613516026,248.9088078150868,245.15586582996045
53.87405511407671,55.58066769551045,80.1494576052213,82.94804065353935,153.12943976034802,151.26791437008774,248.8453983285226,245.18512769224373
53.87267474010984,55.58454687330455,80.17137400115739,82.96609073074653,153.10154936869537,151.29050523372473,248.88251013250652,245.21356265201888
53.87047534262757,55.60927522793009,80.16808927794956,82.96549722097069,153.12955836444743,151.28234268296126,248.94213791104292,245.19341444589048
53.87107191145018,55.65546854961072,80.17489823545044,82.99207162960559,153.0967839698389,151.3110547913353,248.93488836341788,245.18233638823352
53.873906877295966,55.6893970104911,80.19227849500051,83.00326040297796,153.09956871663675,151.32471646934277,248.98619695441985,245.27165748023083
53.85887506810729,55.717370314337614,80.1723162689007,82.91331731431504,153.1100886992642,151.31662431900293,249.03496960692564,245.30418823856164
53.84575067645065,55.730478836349924,80.17380686408848,82.86902901645686,153.0118489324057,151.31952957872906,249.0445848769895,245.30840810978933
53.845997058974646,55.73228535621768,80.18455423810714,82.82032453336426,152.98320185953725,151.2771928393301,249.09492569506708,245.27865113799217
53.83598497864126,55.77186749870123,80.18658900699765,82.8177978695809,153.02418234055185,151.27569254248976,249.10177510674364,245.23311939193908
53.840391890640994,55.772628215762985,80.20547946639118,82.86042633668731,153.01406884919197,151.28499204331368,249.11682840350383,245.14852326455244
53.85944293685084,55.75637570075239,80.24708223092307,82.86197610604395,152.97419156888307,151.27247707860798,249.10908669834686,245.13998723199566
53.852573247847985,55.747966096644674,80.17116634380892,82.86470457456858,152.9898293275193,151.29977742250514,249.17275630489993,245.12417149970634
53.82025115550094,55.71490566675712,79.92995466254212,82.84956081204803,152.96709538491618,151.32169684756542,249.2049048170244,245.14155372736397
53.77977738489555,55.68572669327039,79.44451845704229,82.73580517318631,152.99058727182592,151.32785517152132,249.0987183540182,244.43335827637898
53.7292392363747,55.66575708445912,79.16601349958755,82.74043476658049,153.00880962849388,151.33702607716833,249.12156558726483,244.43338799430478
