Distancia_1,Distancia_2,Distancia_3,Distancia_4,Distancia_5,Distancia_6,Distancia_7,Distancia_8
45.25871855265003,55.79735165397589,75.53115380455279,37.26041467268158,135.51881447449477,133.53777930451062,209.6893020955809,207.76130347739215
46.17535613341306,53.46155045025841,73.5419690250061,73.91452226462941,135.41834139277043,132.65415560985113,207.70892050148686,205.8192868351321
46.175824801250975,54.553922645398664,72.8398948448749,73.68290130013378,135.41835937567166,132.65418220319538,207.6458759617996,205.81957515302042
45.43210016029168,54.42044652511451,73.01542114549453,71.2430281571131,135.4513608237662,132.61812270202913,207.66126480456563,205.8009451416722
45.3667439983319,54.25476867542073,75.48590298166205,18.08810283271183,135.0928710776704,132.97399676631545,209.22332213463127,207.22738881735302
45.833043703726325,53.8946748440411,73.54257931681681,67.30960835269205,135.7663865545049,132.79498676554235,207.94330032051187,206.01504425831718
45.15116305220907,53.48423397603426,73.37963589437084,63.56578945493543,136.2959497161136,133.25571623392884,208.4581800490257,206.49637406100123
45.333953424092535,53.461604517606276,74.28751678819498,55.97438712539957,135.55308635577651,133.50331860121534,208.7073462235914,206.74542478757135
45.33513834734255,53.38258728262323,74.28764298310594,51.55711217663619,135.41834255375875,133.5032787649845,208.70683621110163,206.7452803844539
46.28879443512302,53.689942188885716,75.77937127112386,44.11918134159481,135.63372874114057,132.79496896432832,208.94024614789532,207.01237728801033
46.28718613195871,53.6889754419044,75.0375357342503,37.31651779004796,135.6337982399928,132.79502334430126,208.94082631279295,207.01279738473897
45.597729906157376,53.50898051333778,75.39039060501518,28.153780439821393,135.91404205437158,133.14888969705112,209.27409571940402,207.2442746516145
45.46720118965572,53.284714656331275,75.37417584306067,22.942180279128223,135.69919859752574,132.86560211349413,209.04332205564745,207.97579717189623
45.250302653847925,53.170580965663106,74.7870078302259,25.06358426536001,134.95595829835057,132.12338030142087,208.22550141748232,207.22828108742664
45.08735279646258,54.363707307517224,75.13218888205128,23.28945345470028,135.8007027236516,132.76041209739878,208.95728551644197,206.99519707567296
46.24502784190114,53.172076812278135,74.07155807088924,37.30453619233895,134.95582773289829,132.12334796143548,208.2253183173494,206.22989622232953
46.57591382890818,52.80939405080013,73.36765312451637,43.53552274845129,134.60996152209879,132.9749867306565,207.92732504435327,206.03346654419656
46.79596858722393,50.53065501231826,74.08017302901371,48.642313308732575,135.38594354290876,132.69079788728365,207.693872322045,205.76609031676375
47.569367456393444,49.753500200534184,74.0867836138554,51.14035649342497,135.60173923015566,132.97491399612505,207.9270041448802,206.03281156760409
47.51399783323786,47.79193552854328,73.72711843733144,54.97809084130699,135.10578858818928,133.46934643418206,207.4275414188789,205.46435087449808
47.440786168219525,45.80533573989227,73.89277742962366,58.009702225179446,134.36204055564966,132.72773908358715,206.67958668592556,204.7168322499274
47.17114546039759,45.04444499604254,73.53913054290207,63.63973903168232,134.08219343379744,132.37078354389328,205.41622428949407,204.48436381330282
47.939997246000395,45.270664064884414,73.5399634552091,67.62187084054933,134.29869742116264,131.66486495643315,205.64962563622404,203.82569163182677
47.48863410332831,45.78395318230828,74.26955786171676,73.67606819687597,134.85786608136587,132.23327920380584,205.1204051899379,204.36195147161257
47.24015868445998,46.033319460452596,74.09536350626814,76.25009246926192,134.82610258425925,132.27083743417683,206.10363711164678,204.38135331591874
