0.000000000000000000e+00,3.030000000000000000e+02,7.400000000000000000e+01,4.859000205993652344e+00
1.000000000000000000e+00,3.060000000000000000e+02,6.600000000000000000e+01,4.784000396728515625e+00
2.000000000000000000e+00,3.090000000000000000e+02,6.500000000000000000e+01,4.711000442504882812e+00
3.000000000000000000e+00,3.110000000000000000e+02,6.500000000000000000e+01,4.676000118255615234e+00
4.000000000000000000e+00,2.980000000000000000e+02,6.700000000000000000e+01,4.821000099182128906e+00
5.000000000000000000e+00,2.950000000000000000e+02,6.700000000000000000e+01,4.747000217437744141e+00
6.000000000000000000e+00,2.920000000000000000e+02,6.700000000000000000e+01,4.641000270843505859e+00
7.000000000000000000e+00,3.130000000000000000e+02,6.900000000000000000e+01,4.821000099182128906e+00
8.000000000000000000e+00,2.890000000000000000e+02,7.100000000000000000e+01,4.539000034332275391e+00
9.000000000000000000e+00,3.080000000000000000e+02,8.100000000000000000e+01,4.859000205993652344e+00
1.000000000000000000e+01,2.990000000000000000e+02,8.200000000000000000e+01,4.936000347137451172e+00
1.100000000000000000e+01,3.400000000000000000e+02,1.140000000000000000e+02,4.676000118255615234e+00
1.200000000000000000e+01,2.700000000000000000e+02,1.160000000000000000e+02,4.539000034332275391e+00
1.300000000000000000e+01,3.600000000000000000e+02,1.690000000000000000e+02,4.065000057220458984e+00
1.400000000000000000e+01,2.610000000000000000e+02,1.730000000000000000e+02,4.442000389099121094e+00
1.500000000000000000e+01,3.180000000000000000e+02,1.480000000000000000e+02,3.436000108718872070e+00
1.600000000000000000e+01,2.960000000000000000e+02,1.380000000000000000e+02,4.091000080108642578e+00
1.700000000000000000e+01,3.110000000000000000e+02,1.410000000000000000e+02,3.380000114440917969e+00
1.800000000000000000e+01,3.000000000000000000e+02,1.290000000000000000e+02,3.417000055313110352e+00
1.900000000000000000e+01,3.090000000000000000e+02,1.330000000000000000e+02,3.417000055313110352e+00
2.000000000000000000e+01,3.020000000000000000e+02,1.240000000000000000e+02,3.344000101089477539e+00
2.100000000000000000e+01,3.100000000000000000e+02,1.350000000000000000e+02,3.436000108718872070e+00
2.200000000000000000e+01,3.010000000000000000e+02,1.260000000000000000e+02,3.362000226974487305e+00
2.300000000000000000e+01,3.310000000000000000e+02,2.300000000000000000e+02,4.012000083923339844e+00
2.400000000000000000e+01,2.880000000000000000e+02,2.300000000000000000e+02,3.455000162124633789e+00
2.500000000000000000e+01,3.470000000000000000e+02,3.110000000000000000e+02,4.174000263214111328e+00
2.600000000000000000e+01,2.810000000000000000e+02,3.110000000000000000e+02,4.065000057220458984e+00
2.700000000000000000e+01,3.590000000000000000e+02,3.890000000000000000e+02,2.401000022888183594e+00
2.800000000000000000e+01,2.800000000000000000e+02,3.890000000000000000e+02,2.498000144958496094e+00
2.900000000000000000e+01,3.560000000000000000e+02,3.980000000000000000e+02,2.198000192642211914e+00
3.000000000000000000e+01,2.870000000000000000e+02,3.990000000000000000e+02,2.374000072479248047e+00
3.100000000000000000e+01,3.690000000000000000e+02,4.170000000000000000e+02,1.950000047683715820e+00
3.200000000000000000e+01,2.630000000000000000e+02,4.160000000000000000e+02,2.006000041961669922e+00
