3.120000000000000000e+02,1.340000000000000000e+02,3.319000244140625000e+00
316.0,126.0,3.6530001163482666
319.0,126.0,3.69700026512146
322.0,126.0,3.7420001029968257
307.0,127.0,3.430000066757202
304.0,127.0,3.374000072479248
302.0,128.0,3.355000257492065
326.0,130.0,3.7640001773834233
300.0,133.0,3.2660002708435054
319.0,142.0,3.355000257492065
308.0,142.0,3.2320001125335693
350.0,177.0,3.569000244140625
279.0,179.0,3.2320001125335693
360.0,236.0,3.811000108718872
264.0,229.0,3.2840001583099365
365.0,284.0,3.21500015258789
269.0,269.0,3.54800009727478
367.0,298.0,3.2320001125335693
269.0,283.0,3.1820001602172847
362.0,297.0,3.1660001277923584
274.0,281.0,3.150000095367432
360.0,293.0,3.21500015258789
275.0,276.0,3.3010001182556152
333.0,286.0,2.9820001125335693
295.0,286.0,2.940000057220459
331.0,365.0,3.0260002613067623
295.0,363.0,3.0560002326965328
334.0,430.0,2.031000137329101
295.0,428.0,2.0180001258850098
327.0,438.0,1.8820000886917116
299.0,436.0,1.9170000553131104
345.0,452.0,1.8000000715255735
278.0,453.0,1.7890000343322752
