3.190000000000000000e+02,1.230000000000000000e+02,3.355000257492065430e+00
323.0,117.0,3.4880001544952393
326.0,117.0,3.4880001544952393
328.0,117.0,3.508000135421753
315.0,117.0,3.54800009727478
312.0,117.0,3.54800009727478
310.0,117.0,3.569000244140625
330.0,121.0,3.508000135421753
307.0,121.0,3.430000066757202
324.0,130.0,3.21500015258789
314.0,130.0,3.199000120162964
353.0,167.0,3.468000173568725
285.0,166.0,3.2660002708435054
363.0,222.0,3.355000257492065
277.0,218.0,2.968000173568725
372.0,270.0,3.3010001182556152
239.0,198.0,3.2320001125335693
376.0,285.0,3.2320001125335693
228.0,192.0,3.374000072479248
371.0,285.0,3.249000072479248
229.0,188.0,3.2840001583099365
368.0,280.0,3.249000072479248
233.0,191.0,3.21500015258789
341.0,269.0,2.9120001792907715
300.0,271.0,2.885000228881836
339.0,349.0,3.2660002708435054
296.0,351.0,3.1020002365112305
343.0,432.0,2.004000186920166
297.0,433.0,1.8710000514984129
337.0,440.0,1.8540000915527344
301.0,440.0,1.805000066757202
350.0,459.0,1.6600000858306885
290.0,459.0,1.6730000972747803
